id,title,creator,issuance,publisher,contributor1,contributor2,contributor3,contributor4,contributor5,subject1,subject2,subject3,subject4,subject5,description1,description2,description3,description4,description5
pst.000006500078,The novels,"Turgenev, Ivan Sergeevich",1920,W. Heninemann,,,,,,,,,,,"v.1. Rudin.--v. 2. A house of gentlefolk.--v. 3. On the eve.--v. 4. Fathers and children.--v. 5. Smoke.--v. 6-7. Virgin soil.--v. 8-9. A sportsman's sketches.--v. 10. Dream tales and prose poems: Clara Militch. Phantoms. The song of triumphant love. The dream. Poems in prose.--v. 11. The torrents of spring. First love. Mumu.--v. 12. A Lear of the steppes. Faust. Acia.--v. 13. The diary of a superfluous man. A tour in the forest. Yakov Pasinkov. Andrei Kolosov. A correspondence.--v. 14. A desperate character. A strange story. Punin and Baburin. Old portraits. The Brigadier. Pyetushkov.--v. 15. The Jew. An unhappy girl. The duellist. Three portraits. Enough.--v. 16. The two friends. Father Alexey's story. Three meetings. A quiet backwater.--v. 17. Knock, knock, knock. The inn. Lieutenant Yergunov's story. The dog. The watch.",Mode of access: Internet.,,,
pst.000002347769,The novels,"Turgenev, Ivan Sergeevich",1920,W. Heninemann,,,,,,,,,,,"v.1. Rudin.--v. 2. A house of gentlefolk.--v. 3. On the eve.--v. 4. Fathers and children.--v. 5. Smoke.--v. 6-7. Virgin soil.--v. 8-9. A sportsman's sketches.--v. 10. Dream tales and prose poems: Clara Militch. Phantoms. The song of triumphant love. The dream. Poems in prose.--v. 11. The torrents of spring. First love. Mumu.--v. 12. A Lear of the steppes. Faust. Acia.--v. 13. The diary of a superfluous man. A tour in the forest. Yakov Pasinkov. Andrei Kolosov. A correspondence.--v. 14. A desperate character. A strange story. Punin and Baburin. Old portraits. The Brigadier. Pyetushkov.--v. 15. The Jew. An unhappy girl. The duellist. Three portraits. Enough.--v. 16. The two friends. Father Alexey's story. Three meetings. A quiet backwater.--v. 17. Knock, knock, knock. The inn. Lieutenant Yergunov's story. The dog. The watch.",Mode of access: Internet.,,,
pst.000006500092,The novels,"Turgenev, Ivan Sergeevich",1920,W. Heninemann,,,,,,,,,,,"v.1. Rudin.--v. 2. A house of gentlefolk.--v. 3. On the eve.--v. 4. Fathers and children.--v. 5. Smoke.--v. 6-7. Virgin soil.--v. 8-9. A sportsman's sketches.--v. 10. Dream tales and prose poems: Clara Militch. Phantoms. The song of triumphant love. The dream. Poems in prose.--v. 11. The torrents of spring. First love. Mumu.--v. 12. A Lear of the steppes. Faust. Acia.--v. 13. The diary of a superfluous man. A tour in the forest. Yakov Pasinkov. Andrei Kolosov. A correspondence.--v. 14. A desperate character. A strange story. Punin and Baburin. Old portraits. The Brigadier. Pyetushkov.--v. 15. The Jew. An unhappy girl. The duellist. Three portraits. Enough.--v. 16. The two friends. Father Alexey's story. Three meetings. A quiet backwater.--v. 17. Knock, knock, knock. The inn. Lieutenant Yergunov's story. The dog. The watch.",Mode of access: Internet.,,,
pst.000006500108,The novels,"Turgenev, Ivan Sergeevich",1920,W. Heninemann,,,,,,,,,,,"v.1. Rudin.--v. 2. A house of gentlefolk.--v. 3. On the eve.--v. 4. Fathers and children.--v. 5. Smoke.--v. 6-7. Virgin soil.--v. 8-9. A sportsman's sketches.--v. 10. Dream tales and prose poems: Clara Militch. Phantoms. The song of triumphant love. The dream. Poems in prose.--v. 11. The torrents of spring. First love. Mumu.--v. 12. A Lear of the steppes. Faust. Acia.--v. 13. The diary of a superfluous man. A tour in the forest. Yakov Pasinkov. Andrei Kolosov. A correspondence.--v. 14. A desperate character. A strange story. Punin and Baburin. Old portraits. The Brigadier. Pyetushkov.--v. 15. The Jew. An unhappy girl. The duellist. Three portraits. Enough.--v. 16. The two friends. Father Alexey's story. Three meetings. A quiet backwater.--v. 17. Knock, knock, knock. The inn. Lieutenant Yergunov's story. The dog. The watch.",Mode of access: Internet.,,,
pst.000002141350,The novels,"Turgenev, Ivan Sergeevich",1920,W. Heninemann,,,,,,,,,,,"v.1. Rudin.--v. 2. A house of gentlefolk.--v. 3. On the eve.--v. 4. Fathers and children.--v. 5. Smoke.--v. 6-7. Virgin soil.--v. 8-9. A sportsman's sketches.--v. 10. Dream tales and prose poems: Clara Militch. Phantoms. The song of triumphant love. The dream. Poems in prose.--v. 11. The torrents of spring. First love. Mumu.--v. 12. A Lear of the steppes. Faust. Acia.--v. 13. The diary of a superfluous man. A tour in the forest. Yakov Pasinkov. Andrei Kolosov. A correspondence.--v. 14. A desperate character. A strange story. Punin and Baburin. Old portraits. The Brigadier. Pyetushkov.--v. 15. The Jew. An unhappy girl. The duellist. Three portraits. Enough.--v. 16. The two friends. Father Alexey's story. Three meetings. A quiet backwater.--v. 17. Knock, knock, knock. The inn. Lieutenant Yergunov's story. The dog. The watch.",Mode of access: Internet.,,,
pst.000006500122,The novels,"Turgenev, Ivan Sergeevich",1920,W. Heninemann,,,,,,,,,,,"v.1. Rudin.--v. 2. A house of gentlefolk.--v. 3. On the eve.--v. 4. Fathers and children.--v. 5. Smoke.--v. 6-7. Virgin soil.--v. 8-9. A sportsman's sketches.--v. 10. Dream tales and prose poems: Clara Militch. Phantoms. The song of triumphant love. The dream. Poems in prose.--v. 11. The torrents of spring. First love. Mumu.--v. 12. A Lear of the steppes. Faust. Acia.--v. 13. The diary of a superfluous man. A tour in the forest. Yakov Pasinkov. Andrei Kolosov. A correspondence.--v. 14. A desperate character. A strange story. Punin and Baburin. Old portraits. The Brigadier. Pyetushkov.--v. 15. The Jew. An unhappy girl. The duellist. Three portraits. Enough.--v. 16. The two friends. Father Alexey's story. Three meetings. A quiet backwater.--v. 17. Knock, knock, knock. The inn. Lieutenant Yergunov's story. The dog. The watch.",Mode of access: Internet.,,,
pst.000006500139,The novels,"Turgenev, Ivan Sergeevich",1920,W. Heninemann,,,,,,,,,,,"v.1. Rudin.--v. 2. A house of gentlefolk.--v. 3. On the eve.--v. 4. Fathers and children.--v. 5. Smoke.--v. 6-7. Virgin soil.--v. 8-9. A sportsman's sketches.--v. 10. Dream tales and prose poems: Clara Militch. Phantoms. The song of triumphant love. The dream. Poems in prose.--v. 11. The torrents of spring. First love. Mumu.--v. 12. A Lear of the steppes. Faust. Acia.--v. 13. The diary of a superfluous man. A tour in the forest. Yakov Pasinkov. Andrei Kolosov. A correspondence.--v. 14. A desperate character. A strange story. Punin and Baburin. Old portraits. The Brigadier. Pyetushkov.--v. 15. The Jew. An unhappy girl. The duellist. Three portraits. Enough.--v. 16. The two friends. Father Alexey's story. Three meetings. A quiet backwater.--v. 17. Knock, knock, knock. The inn. Lieutenant Yergunov's story. The dog. The watch.",Mode of access: Internet.,,,
uc1.b3815490,Novye materīaly dli͡a bīografīi I.S. Turgeneva; tri pisʹmennykh otvi͡eta I.S. Turgeneva na magisterskom ėkzameni͡e,"Turgenev, Ivan Sergeevich",1892,Tip. V.S. Balasheva,"Lisovskīĭ, N. M.",,,,,,,,,,At head of title: N.M. Lisovskīĭ.,Mode of access: Internet.,,,
mdp.39015038389576,Novye teksty stikhotvoreniĭ A.S. Pushkina,"Fomichev, S. A.",1996,"Izd-vo ""Notabene""","Pushkin, Aleksandr Sergeevich",,,,,,,,,,On cover: Rossiĭskai͡a akademii͡a nauk. Pushkinskai͡a komissii͡a. Narodnyĭ Pushkinskiĭ fond.,Includes bibliographical references.,Mode of access: Internet.,,
mdp.39015029812156,Novʹ : roman v dvukh chasti͡akh,"Turgenev, Ivan Sergeevich",1949,Gos. izd-vo khudozh. lit-ry,"Bonet͡skii, K. I.",,,,,,,,,,Includes bibliographical references.,Mode of access: Internet.,,,
mdp.39015016794714,O literature,"Pushkin, Aleksandr Sergeevich",1962,#,,,,,,Literature -- History and criticism,,,,,Mode of access: Internet.,,,,
mdp.39015030923919,O literature,"Pushkin, Aleksandr Sergeevich",1962,#,,,,,,Literature -- History and criticism,,,,,Mode of access: Internet.,,,,
mdp.39015036717448,Obra completa,"Sender, Ramón José",1976,Ediciones Destino,,,,,,,,,,,v. 1. Tres novelas teresianas.--v. 2. Jubileo en el Zócalo. Carolus Rex. Las gallinas de Cervantes. La aventura eguinoccial de Lope de Aguirre.--v. 3. Las criaturas Saturnianas. El pez de oro.,Mode of access: Internet.,,,
uc1.b3060954,Obzor,,1967,Obzor],,,,,,,,,,,"""A Bulgarian quarterly review of literature and arts.""",Mode of access: Internet.,In English.,"Vols. for 1967-1974 published under the auspices of the Committee for Friendship and Cultural Relations with Foreign Countries, the Union of Bulgarian Writers and the National Commission for UNESCO in Bulgaria; 1975-   under the auspices of the Committee for Art and Culture, the Union of Bulgarian Writers and the National Commission for UNESCO in Bulgaria.",Published also in French and Spanish.
mdp.39015057896063,Ocherki russkoĭ istoriosofii,"Pushkin, S. N.",1996,Sankt-Peterburgskiĭ gos. universitet,,,,,,"Philosophy, Russian -- 19th century",History -- Philosophy,,,,"""Mezhvuzovskai͡a nauchnai͡a programma ""Russkai͡a filosofskai͡a myslʹ kak osnova vozrozhdenii͡a rossiĭskoĭ nravstvennosti""--T.p. verso.","""Prilozhenie k alʹmanakhu 'Veche.'""--T.p. verso.","""Nauchnoe izdanie""--Colophon.",Includes bibliographical references (p. 85-91).,Mode of access: Internet.
mdp.39015010865791,"Ode aux poetes pris dans les glaces : Akhmatova, Pouchkine, Tsvetaieva, Celan, Mandelstam",Baptiste-Marrey,1984,Actes Sud,"T͡Svetaeva, Marina","Pushkin, Aleksandr Sergeevich","Mandelʹshtam, Osip","Celan, Paul","Akhmatova, Anna Andreevna",,,,,,Lexique : p.113-124.,"""Cinq vies de poètes"" : p. 101-112.","""Notes et sources"" : p. [125-126]",Mode of access: Internet.,
uc1.b3755371,"Ode aux poetes pris dans les glaces : Akhmatova, Pouchkine, Tsvetaieva, Celan, Mandelstam",Baptiste-Marrey,1984,Actes Sud,"T͡Svetaeva, Marina","Pushkin, Aleksandr Sergeevich","Mandelʹshtam, Osip","Celan, Paul","Akhmatova, Anna Andreevna",,,,,,Lexique : p.113-124.,"""Cinq vies de poètes"" : p. 101-112.","""Notes et sources"" : p. [125-126]",Mode of access: Internet.,
mdp.39015030381290,Odesskiĭ god Pushkina : literaturno-kraevedcheskiĭ sbornik,"Pushkin, Aleksandr Sergeevich",1979,Mai͡ak,"Sarkisʹi͡an, Konstantin Sarkisovich",,,,,,,,,,"Second ed. includes changes in compilation, introduction and format.",Poems.,Bibliography: p. 244-245.,Mode of access: Internet.,
mdp.39015017650568,The officer in nineteenth century Russian literature,"Simpson, Mark S.",1981,University Press of America,,,,,,Soldiers in literature,Russian fiction -- 19th century -- History and criticism,,,,Includes bibliographical references and index.,Mode of access: Internet.,,,
mdp.49015000409640,The officer in nineteenth century Russian literature,"Simpson, Mark S.",1981,University Press of America,,,,,,Soldiers in literature,Russian fiction -- 19th century -- History and criticism,,,,Includes bibliographical references and index.,Mode of access: Internet.,,,
mdp.39015013274199,"On the dark side of Russian literature, 1709-1910","Ponomareff, Constantin V.",1987,P. Lang,,,,,,Nihilism in literature,Russian literature -- 19th century -- Philosophy,Russian literature -- 18th century -- Philosophy,,,Includes index.,Bibliography: p. [241]-255.,Mode of access: Internet.,,
uc1.32106008604818,"On the dark side of Russian literature, 1709-1910","Ponomareff, Constantin V.",1987,P. Lang,,,,,,Nihilism in literature,Russian literature -- 19th century -- Philosophy,Russian literature -- 18th century -- Philosophy,,,Includes index.,Bibliography: p. [241]-255.,Mode of access: Internet.,,
miun.aen2341.0001.001,On the eve : a tale,"Turgenev, Ivan Sergeevich",1873,J.W. Lovell,,,,,,,,,,,Mode of access: Internet.,,,,
mdp.39015015390050,"On the eve, a novel","Turgenev, Ivan Sergeevich",1920,W. Heinemann,"Garnett, Edward","Garnett, Constance",,,,,,,,,Introduction by E. Garnett.,Half-title: The novels of Ivan Turgenev. v. 3.,Mode of access: Internet.,,
miun.aem6016.0001.001,On the eve,"Turgenev, Ivan Sergeevich",1875,H. Holt and company,,,,,,,,,,,Mode of access: Internet.,,,,
osu.32435078688082,On the eve,"Turgenev, Ivan Sergeevich",1906,Macmillan,"Garnett, Constance",,,,,,,,,,Translation of Nakanune (romanized form),Mode of access: Internet.,,,
uc1.b3961993,On the eve,"Turgenev, Ivan Sergeevich",1906,Macmillan,"Garnett, Constance",,,,,,,,,,Mode of access: Internet.,,,,
t5k93bb7p,On the eve,"Turgenev, Ivan Sergeevich",1906,Macmillan,"Garnett, Constance",,,,,,,,,,Mode of access: Internet.,,,,
uva.x001166514,On the eve,"Turgenev, Ivan Sergeevich",1907,Charles Scribner's Sons,"Hapgood, Isabel Florence",,,,,,,,,,Translation of Nakanune (Romanized form),Mode of access: Internet.,2,,
uc1.b2794046,On the eve,"Turgenev, Ivan Sergeevich",1929,W. Heinemann,"Garnett, Constance",,,,,,,,,,"""A list of volumes issued in the Travellers' Library"": 24 p. at end.",Translation of Nakanune (romanized form),Mode of access: Internet.,,
mdp.39015065325808,On the eve,"Turgenev, Ivan Sergeevich",1951,Heinemann,"Garnett, Constance",,,,,,,,,,Introd. signed: Edward Garnett.,Mode of access: Internet.,,,
mdp.39015014548005,On the eve,"Turgenev, Ivan Sergeevich",1979,Principia College,"Bliss, Marina",,,,,Russian language -- Readers,,,,,Text in Russian; introduction and notes in English.,Title on cover:Nakanune.,Mode of access: Internet.,,
mdp.49015001108456,On the eve,"Turgenev, Ivan Sergeevich",1900,Foreign Languages Pub. House,"Apresyan, Stepan",,,,,,,,,,Mode of access: Internet.,,,,
mdp.39015003566612,On the eve; a novel,"Turgenev, Ivan Sergeevich",1951,Penguin Books,,,,,,,,,,,Mode of access: Internet.,,,,
ien.35556023402787,On the eve; a tale,"Turgenev, Ivan Sergeevich",1875,H. Holt,"Turner, Charles Edward",,,,,,,,,,Series title also at head of t.-p.,"Photocopy.Evanston, Ill. :Northwestern University Library,1995.",Mode of access: Internet.,,
uc1.$b320595,On the eve; a tale,"Turgenev, Ivan Sergeevich",1875,H. Holt and Company,"Turner, Charles Edward",,,,,,,,,,Russian title: Nakanune.,Series title also at head of t.-p.,Mode of access: Internet.,,
t9g44jb70,On the eve; a tale,"Turgenev, Ivan Sergeevich",1875,H. Holt and Company,"Turner, Charles Edward",,,,,,,,,,Russian title: Nakanune.,Series title also at head of t.-p.,Mode of access: Internet.,,
uc1.b3466626,One hundred Russian poems,,1979,Writers Workshop,"Morrison, R. H.",,,,,English poetry -- Translations from Russian,Russian poetry -- Translations into English,,,,Includes index.,"""A Writers Workshop saffronbird book.""",Mode of access: Internet.,,
mdp.39015062922961,Opovidanni͡a,"Turgenev, Ivan Sergeevich",1947,Derzh. vyd-vo khudozh. lit-ry,,,,,,,,,,,Translated from the Russian.,Mode of access: Internet.,,,
nyp.33433070219716,Opyty izuchenii͡a russkikh drevnosteĭ i istorii,"Zabi͡elin, Ivan",1872,Tipogrdii͡a Gracheva i K.,"Soldatenkov, Kozʹma Terentʹevich","I͡Udin, G. V.","Turgenev, Ivan Sergeevich",,,,,,,,"On spine: Zabeline, Antiquités russes.",Mode of access: Internet.,,,
pst.000004752141,Opyty izuchenii͡a russkikh drevnosteĭ i istorii,"Zabi͡elin, Ivan",1872,Tipogrdii͡a Gracheva i K.,"Soldatenkov, Kozʹma Terentʹevich","I͡Udin, G. V.","Turgenev, Ivan Sergeevich",,,,,,,,"On spine: Zabeline, Antiquités russes.",Mode of access: Internet.,,,
nyp.33433070219708,Opyty izuchenii͡a russkikh drevnosteĭ i istorii,"Zabi͡elin, Ivan",1872,Tipogrdii͡a Gracheva i K.,"Soldatenkov, Kozʹma Terentʹevich","I͡Udin, G. V.","Turgenev, Ivan Sergeevich",,,,,,,,"On spine: Zabeline, Antiquités russes.",Mode of access: Internet.,,,
mdp.39015014954138,Orest Somov : Russian fiction between romanticism and realism,"Mersereau, John",1989,Ardis,,,,,,Russian literature -- 19th century -- History and criticism,Realism in literature,Romanticism -- Russia,,,Mode of access: Internet.,,,,
uc1.b4396315,Orest Somov : Russian fiction between romanticism and realism,"Mersereau, John",1989,Ardis,,,,,,Russian literature -- 19th century -- History and criticism,Realism in literature,Romanticism -- Russia,,,Mode of access: Internet.,,,,
mdp.39015028028903,The Orloff couple and Malva,"Gorky, Maksim",1901,W. Heinemann,"Montefiore, Dora B.","Jakowleff, Emily",,,,,,,,,Mode of access: Internet.,,,,
wu.89105684062,Orphans of history : reclaiming historical memory on Russia's stages : Yuri Liubimov's Boris Godunov and Lev Dodin's Devils,"Hull, Antoinette Whitley",1993,,,,,,,,,,,,Typescript.,"Thesis (M.A.)--University of Wisconsin--Madison, 1993.",Includes bibliographical references (leaves 66-69),Mode of access: Internet.,
inu.30000119313041,Otchai͡annyĭ; iz vospominanīĭ svoikh i chuzhikh,"Turgenev, Ivan Sergeevich",1882,B. Gergard,,,,,,,,,,,Mode of access: Internet.,,,,
mdp.39015065303128,Other fires,"Gorky, Maksim",1933,Appleton,,,,,,,,,,,Translation of: Zhiznʹ Klima Samgina.,Mode of access: Internet.,,,
mdp.39015005019875,Ottsy i dieti,"Turgenev, Ivan S.",||||,,,,,,,,,,,,Mode of access: Internet.,,,,
inu.30000085700437,Ott͡sy i deti : roman,"Turgenev, Ivan Sergeevich",1973,"""Detskai͡a biblioteka""","Pisarev, D. I.","Arkhipov, I.",,,,,,,,,"""Dli͡a sredneĭ shkoly""--Colophon.",Includes bibliographical references.,Mode of access: Internet.,,
uc1.$b320600,Ott͡sy i deti,"Turgenev, Ivan Sergeevich",1948,Gos. izd-vo khudozh. lit-ry,,,,,,,,,,,Mode of access: Internet.,,,,
uc1.$b320599,Ott︠s︡y i di︠e︡ti,"Turgenev, Ivan Sergeevich",1862,,,,,,,,,,,,"Last page missing, restored in manuscript.","Original publication, from Russkiĭ vi︠e︡stnik for March 1862.",Mode of access: Internet.,,
uc1.31175003613786,An outline of Russian literature,"Baring, Maurice",1914,Williams and Norgate,,,,,,Russian literature -- History and criticism,,,,,Mode of access: Internet.,,,,
mdp.39076006810910,An outline of Russian literature,"Baring, Maurice",1915,H. Holt and company,,,,,,Russian literature -- History and criticism,,,,,The origins.--The new age.--Pushkin.--Lermontov.--The age of prose.--The epoch of reform.--Tolstoy and Dostoyevsky.--The second age of poetry.--Conclusion.--Chronological table.--Index.,Mode of access: Internet.,,,
mdp.39015002270828,An outline of Russian literature,"Slonim, Marc",1958,Oxford University Press,,,,,,Russian literature -- History and criticism,,,,,Mode of access: Internet.,,,,
uc1.32106006104613,An outline of Russian literature,"Slonim, Marc",1958,Oxford University Press,,,,,,Russian literature -- History and criticism,,,,,Mode of access: Internet.,,,,
mdp.39015064683116,An outline of Russian literature,"Baring, Maurice",2006,Novinka Books,,,,,,Russian literature -- History and criticism,,,,,Mode of access: Internet.,,,,
